Date,000001.SS SSE Composite Index (China),000300.SS CSI 300 (China),^HSI Hang Seng Index (Hong Kong),^BSESN BSE Sensex (India),^NSEI Nifty 50 (India),^NSEBANK NSE Bank Index (India),KSE Karachi 100 (Pakistan),^JKSE Jakarta Composite Index (Indonesia),VNI VN Index (Vietnam),^KS11 KOSPI (South Korea),^N225 Nikkei 225 (Japan),^SET.BK SET Index (Thailand),^TA125.TA TA-125 (Israel),ADX Abu Dhabi Securities Exchange (Abu Dhabi),^FTSE FTSE 100 (United Kingdom),^FTMC FTSE 250 (United Kingdom),^AEX AEX (Netherlands),^ATX ATX (Austria),^BFX BEL 20 (Belgium),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^ISEQ ISEQ 20 (Ireland),^IBEX IBEX 35 (Spain),^OMX OMX Stockholm 30 (Sweden),^OMXC20 OMX Copenhagen 20 (Denmark),^OMXH25 OMX Helsinki 25 (Finland),^SSMI SMI (Switzerland),^NYA NYSE Composite (United States),^IXIC NASDAQ Composite (United States),^GSPC S&P 500 (United States),^RUT Russell 2000 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^TSX60 S&P/TSX 60 Index (Canada),^MXX S&P/BMV IPC (Mexico),^BVSP Bovespa Index (Brazil),^MERV MERVAL (Argentina),FTWICOLL FTSE Colombia (Colombia),^IPSA IPSA (Chile),IBX50 Bovespa Brazil 50 (Brazil),^EGX30 EGX 30 (Egypt),JALSH FTSE/JSE All Share (South Africa),JTOPI South Africa Top 40 (South Africa),MASI MASI (Morocco),^AXJO S&P/ASX 200 (Australia),CBA.AX Commonwealth Bank of Australia (Australia),BHP.AX BHP Group (Australia),CSL.AX CSL Limited (Australia),WBC.AX Westpac Banking Corporation (Australia),NZ50 NZX 50 (New Zealand),NZCI NZX All (New Zealand)
28/05/21,3600.78,5321.09,29124.41,51422.88,15435.65,35141.45,47126.29,5848.62,1320.46,3188.73,29149.41,1581.98,,,7022.61,22684,713.28,3464.1,4087.09,6484.11,15519.98,8283.3,9224.6,2255.46,1587.37,5217.28,11426.15,16555.7,13748.74,4204.1,2268.97,19852.18,1189.6,50040.74,125561,59212.97,3708.32,4258.75,21030.92,,67554.86,61345.49,12162.51,7179.5,100.56,42.88,289.12,26.46,12182.25,1992.98
31/05/21,3615.48,5331.57,29151.8,51937.44,15582.8,35526.65,47896.34,5947.46,1328.05,3203.92,28860.08,1593.59,1772.19,6558.71,,,709.36,3431.67,4060.36,6447.17,15421.13,8231.77,9148.9,2241.87,1577.4,5157.91,11363.45,,,,2258.25,19730.99,1180.14,50885.95,126216,59268.94,3662.61,4356.43,21208.94,10309.06,67964.04,61782.86,12114.46,7161.6,99.72,42.61,290.21,26.42,12320.72,2015.28
06/01/21,3624.71,5341.68,29468,51934.88,15574.85,35337.2,48191.26,,1337.78,3221.87,28814.34,1618.59,1758.55,6613.37,7080.46,22875,715.94,3490.04,4098.62,6489.4,15567.36,8285.67,9189.7,2264.52,1586.23,5220.24,11434.88,16643.3,13736.48,4202,2294.74,19976.01,1196.46,50722.35,128267,61095.96,3739.16,4396.1,21484.23,10240.21,68922.86,62698.9,12165.07,7142.6,99.46,42.66,287.99,26.2,12462.47,2037.78
06/02/21,3597.14,5289.97,29297.62,51849.48,15576.2,35373.75,48126.9,6031.58,1340.78,3224.23,28946.14,1617.55,1764.28,6626.24,7108,22933.3,718.93,3506.33,4091.82,6521.52,15602.71,8307.79,9180.7,2268.8,1570.09,5281.3,11470.35,16674,13756.33,4208.1,2297.83,19971.15,1194.77,50749.64,129601,62659.51,3827.78,4393.97,21743.46,10120.95,69049.04,62786.67,12269.87,7217.8,100.33,43.98,286.96,26.22,12440.05,2034.65
06/03/21,3584.21,5255.29,28966.03,52232.43,15690.35,35649,48093.53,6091.51,1364.28,3247.43,29058.11,,1750.92,6606.13,7064.35,22802.4,717.08,3523.59,4075.27,6507.92,15632.67,8286.08,9142.4,2273.35,1574.75,5304.51,11510.6,16632.3,13614.51,4192.9,2279.25,19941.39,1193.37,50628.77,,64303.06,3867.4,4226.9,,10054.81,67791.38,61573.32,12386.73,7260.1,101.21,44.16,287.01,26.5,12429.98,2031.61
06/04/21,3591.84,5282.28,28918.1,52100.05,15670.25,35291.65,48211.7,6065.17,1374.05,3240.08,28941.52,1611.53,,,7069.04,22832.7,720.18,3523.88,4087.28,6515.66,15692.9,8273.7,9088.3,2271.43,1585.77,5316.11,11570.68,16708.7,13814.49,4229.9,2286.41,20029.19,1199.19,50484.35,130126,66190.06,3826.57,4225.88,21757.99,,67825.02,61616.8,12375.91,7295.4,102.52,43.41,291.37,26.87,12496.27,2041.74
06/07/21,3599.54,5277.63,28787.28,52328.51,15751.65,35443.65,48302.66,6069.94,1358.78,3252.12,29019.24,1612.59,1760.23,6646.14,7077.22,22908.1,718.61,3552.74,4109.46,6543.56,15677.15,8293.54,9163.6,2267.71,1594.98,5316.73,11630.66,16685.1,13881.72,4226.5,2319.18,20035.3,1199.33,51427.64,130776,68151.14,3826.57,4131.38,21819.44,10105.04,67575.42,61387.75,12379.46,7281.9,101.93,43.5,292.57,26.63,12510.17,2043.23
06/08/21,3580.11,5232.12,28781.38,52275.57,15740.1,35085.3,48147.98,5999.37,1319.88,3247.83,28963.56,1612.88,1757.27,6670.65,7095.09,22895.5,719.43,3556.2,4107.56,6551.01,15640.6,8339.54,9153.6,2274.88,1594.63,5326.3,11656.89,16685.5,13924.91,4227.3,2343.76,20065.92,1200.12,50865.21,129787,66390.28,3867.66,4172.34,21644.18,9963.91,67644.84,61452.39,12366.57,7292.6,101.48,43.08,295.19,26.73,12517.65,2043.34
06/09/21,3591.4,5236.45,28742.63,51941.64,15635.35,34800.5,47777.62,6047.48,1332.9,3216.18,28860.8,1626.27,1754.58,6711.3,7081.01,22759,722.71,3506.54,4149.93,6563.45,15581.14,8309.96,9156.1,2272.29,1607.62,5325.61,11788.1,16620,13911.75,4219.6,2327.13,20002.27,1195.15,50924.74,129907,68104.99,3856.91,4268.36,21725.65,10042.18,67681.47,61433.18,12361.32,7270.2,101.08,43.34,294.11,26.55,12566.5,2050.8
06/10/21,3610.86,5271.47,28738.88,52300.47,15737.75,35131.2,48251.49,6107.54,1323.58,3224.64,28958.56,1625.27,1760.24,6716.14,7088.18,22608.8,725.45,3497.68,4168.36,6546.49,15571.22,8299.07,9133.8,2267.92,1612.21,5301.91,11810.8,16651.4,14020.33,4239.2,2311.41,20049.47,1197.19,50886.33,130076,68144.63,3872.24,4260.22,21698.92,9977.9,67542.84,61291.03,12373.71,7302.5,101.85,43.01,295.21,26.59,12518.01,2042.8
06/11/21,3589.75,5224.7,28842.13,52474.76,15799.35,35047.4,48304.72,6095.5,1351.74,3249.32,28948.73,1636.56,,,7134.06,22734.1,728.48,3514.08,4190.07,6600.66,15693.27,8335.59,9205,2278.6,1613.6,5344.66,11841.3,16694.9,14069.42,4247.4,2335.81,20138.35,1202.83,51286.46,129441,66093.97,3880.84,4310.64,21716.7,,67723.91,61444.66,12462.8,7312.3,101.36,43.59,296.64,26.29,12550.39,2048.25
15/06/21,3556.56,5166.56,28638.53,52773.05,15869.25,35247.75,48632.56,6089.04,1367.36,3258.63,29441.3,1622.31,1775.66,6740.68,7172.48,22631.7,730.98,3529.07,4221.19,6639.52,15729.52,8176.73,9230.7,2280.07,1633.64,5354.23,11921.97,16655.8,14072.86,4246.6,2320.07,20231.32,1212.02,50908.18,130091,67005.83,3850.21,4361.62,21730.43,9891.18,67310.57,61061.79,12501.6,7379.5,103.45,43.83,301.72,26.55,12696.39,2071.57
16/06/21,3518.33,5080.49,28436.84,52501.98,15767.55,35003.5,48480.9,6078.57,1356.52,3278.68,29291.01,1624.79,1773.66,6697.09,7184.95,22617.7,733.5,3525.9,4226.29,6652.65,15710.57,8229.51,9202.2,2286.41,1646.42,5360.12,11982.03,16542.8,14039.68,4223.7,2314.69,20230.96,1212.95,50579.1,129259,67575.54,3843.98,4356.51,21506.51,9880.49,,,12452.53,7386.2,104.82,43.07,302.9,26.55,12581.6,2053.66
17/06/21,3525.6,5101.89,28558.59,52323.33,15691.4,34605.4,48131.25,6068.45,1359.92,3264.96,29018.33,1617.65,1761.46,6646.83,7153.43,22535.1,734.89,3508.09,4204.39,6666.26,15727.67,8221.67,9195.9,2272.81,1632.57,5319.65,12011.11,16411.7,14161.35,4221.9,2287.46,20144.04,1209.85,50202.8,128057,66440.2,3839.44,4330.26,21253.97,9865.59,66585.48,60399.88,12442.02,7359,105.91,42.46,302.22,26.94,12541.2,2046.74
18/06/21,3525.1,5102.47,28801.27,52344.45,15683.35,34558,48238.67,6007.12,1377.77,3267.93,28964.08,1612.98,,,7017.47,22324.2,719.63,3434.23,4137.78,6569.16,15448.04,8088.95,9030.6,2248.02,1624.94,5274.14,11941.25,16144,14030.38,4166.4,2237.75,19999.59,1201.65,50319.57,128405,65136,3872.37,4294.39,21396.72,,65635.23,59503.87,12487.66,7368.9,103.69,41.42,305.52,26.88,12551.93,2048.54
21/06/21,3529.18,5090.39,28489,52574.46,15746.5,34871.3,48012.52,5996.25,1372.63,3240.79,28010.93,1601.13,1758.13,6615.94,7062.29,22457.1,723.77,3449.37,4154.77,6602.54,15603.24,8162.78,9051.7,2265.87,1632.56,5299.67,11995.63,16412,14141.48,4224.8,2286.09,20156.36,1210.23,50315.69,129265,,3839.58,,21547.45,10061.58,65563.48,59472.25,12545.91,7235.3,98.06,40.61,305,26.15,12499.36,2040.72
22/06/21,3557.41,5122.16,28309.76,52588.71,15772.75,34745,47987.14,6087.84,1379.97,3263.88,28884.13,1599.23,1764.05,6650.95,7090.01,22679.6,728.59,3453.83,4155.82,6611.5,15636.33,8291.94,9053.3,2268,1633.2,5328.1,11982.48,16449,14253.27,4246.4,2295.95,20200.65,1211.62,50129.88,128767,65901.62,3818.95,4371.93,21513.36,10206.24,65551.73,59493.46,12517.72,7342.2,100.23,41.56,300.52,26.61,12534.8,2045.4
23/06/21,3566.22,5147.39,28817.07,52306.08,15686.95,34574,47900.7,6034.54,1376.87,3276.19,28874.89,1592.08,1768.43,6642.97,7074.06,22659.4,725.05,3434.07,4112.46,6551.07,15456.39,8264.87,8954.1,2242.24,1621.16,5285.46,11898.62,16437.6,14271.73,4241.8,2303.47,20164.39,1208.65,50170.78,128428,66089.94,3810.24,4370.24,21507.72,10272.72,65819.63,59764.05,12514.51,7298.5,99.2,41.99,294.25,26.08,12586.49,2054.23
24/06/21,3566.65,5155.97,28882.46,52699,15790.45,34827,47962.54,6012.06,1379.72,3286.1,28875.23,1585.72,1765.94,6576.05,7109.97,22510.1,732.7,3471.11,4149.61,6631.15,15589.23,8389.98,9074.1,2270.94,1636.86,5340.45,11993.64,16558.6,14369.71,4266.5,2333.62,20215.12,1211.67,50558.32,129514,66933.06,3942.01,4421.23,21688.91,10278.86,66263.49,60188.42,12476.51,7275.3,98.65,42.38,286.61,25.83,12586.89,2052.72
25/06/21,3607.56,5239.97,29288.22,52925.04,15860.35,35364.65,47703.94,6022.4,1390.12,3302.84,29066.18,1582.67,,,7136.07,22646,733.14,3481.6,4179.93,6622.87,15607.97,8373.62,9095,,1636.03,,11999.7,16658.8,14360.39,4280.7,2334.4,20230.26,1213.5,50549.86,127256,65133.47,3959.47,4349.51,21398.94,,66215.47,60140.15,12417.6,7308,99.26,42.65,285.13,25.89,12626.09,2058.88
28/06/21,3606.37,5251.76,29268.3,52735.59,15814.7,35359.45,47002.35,5939.47,1405.81,3301.89,29048.02,1579.17,1770.98,6749.16,7072.97,22533.4,730.86,3440.85,4154.38,6558.02,15554.18,8189.57,8913.7,2256.34,1647.41,5352.53,12009.17,16573.7,14500.51,4290.6,2322.34,20145.25,1208.12,50351.21,127429,64150.87,3902.29,,21368.37,10273.92,65809.35,59820.66,12469.13,7307.3,99.87,43.1,288.42,25.82,12603.75,2055.54
29/06/21,3573.18,5190.54,28994.1,52549.66,15748.45,35010.3,47137.77,5949.05,1410.04,3286.68,28812.61,1591.43,1768.15,6763.08,7087.55,22542.2,734.19,3450.86,4158.45,6567.43,15690.59,8234.47,8915.1,2279.75,1658.37,5370.66,12028.45,16547.6,14528.33,4291.8,2308.84,20171.02,1210.22,50337.36,127327,62972.04,3849.41,4323.69,21404.95,10123.06,66548.71,60495.83,12412.04,7301.2,100.48,42.79,289.87,25.86,12639.82,2060.92
30/06/21,3591.2,5224.04,28827.95,52482.71,15721.5,34772.2,47356.02,5985.49,1408.55,3296.68,28791.53,1587.79,1764.58,6835.43,7037.47,22376,729.52,3402.02,4125.95,6507.83,15531.04,8174.45,8821.2,2263.13,1654.35,5331.77,11942.72,16555.3,14503.95,4297.5,2310.55,20165.58,1209.15,50289.75,126802,62371.95,3832.35,4331.33,21349.31,10256.62,66248.74,60161.76,12409.24,7313,99.87,43.25,285.19,25.81,12654.6,2063.78
07/01/21,3588.78,5229.66,,52318.6,15680,34684,47800.57,6005.96,1417.08,3282.06,28707.04,1593.75,1765.59,6899.27,7125.16,22622.5,731.33,3471.63,4166.4,6553.82,15603.81,8290.85,8932.3,2273.89,1676.84,5363.25,11977.03,16641,14522.38,4319.9,2329.36,,,50376.89,125666,62059.97,3870.83,4345.51,21136.21,,66555.78,60476.77,12418.77,7265.6,98.7,42.94,283.5,25.65,12683.63,2068.81
07/02/21,3518.76,5081.12,28310.42,52484.67,15722.2,34809.9,47686.18,6023.01,1420.27,3281.78,28783.28,1578.49,,,7123.27,22747,733.55,3472.69,4170.89,6552.86,15650.09,8317.1,8907.6,2288.93,1673.47,5388.61,11964.84,16674.8,14639.33,4352.3,2305.76,20226.11,1212.38,50223.01,127622,63330.37,3987.94,4314.81,21493.26,,66323.76,60292.64,12426,7308.6,99.49,43.23,284.19,25.64,12711.84,2073.49
07/05/21,3534.32,5085.79,28143.5,52880,15834.35,35212,47429.12,6005.61,1411.13,3293.21,28598.19,1579.28,1768.06,6995.32,7164.91,23022.4,733.99,3487.76,4173.92,6567.54,15661.97,8393.24,8946.4,2299.07,1674.03,5434.42,11967.57,,,,2307.2,20281.46,1215.5,50552.8,126920,64848.56,3987.94,4287.54,21375.85,10348.29,66166.86,60082.2,12281.24,7315,99.18,43.14,282,25.53,12812.32,2089.34
07/06/21,3530.26,5083.1,28072.86,52861.18,15818.25,35579.15,47346.16,6047.11,1354.79,3305.21,28643.21,1591.43,1763.88,6984.89,7100.88,22895.4,731.48,3438.15,4159.25,6507.48,15511.38,8315.24,8860.8,2288.7,1689.08,5402.72,11965.22,16542.8,14663.64,4343.5,2274.5,20300.03,1217.8,50048.89,125095,63562.99,3927.51,4165.81,21124.28,10154.79,65849.75,59756.87,12182.2,7261.8,98.62,43.5,277.24,25.45,12758.93,2081.23
07/07/21,3553.72,5140.49,27960.62,53054.76,15879.65,35771.3,47247.92,6044.04,1388.55,3285.34,28366.95,1576.6,1773.57,6969.64,7151.02,22970.2,737.64,3438.94,4177.42,6527.72,15692.71,8343.73,8854.5,2326.07,1710.89,5443.7,12085.51,16559.3,14665.06,4358.1,2252.85,20290.6,1218.67,50052.91,127019,63383.23,3983.65,4206.43,21418.25,10277.25,66806.36,60705.57,12242.47,7326.9,99.71,43.45,281.16,25.6,12747.8,2080.26
07/08/21,3525.5,5088.26,27153.13,52568.94,15727.9,35274.1,48053.17,6039.9,1374.68,3252.68,28118.03,1543.67,1735.93,6963.23,7030.66,22652.7,723.11,3387.68,4118.52,6396.73,15420.64,8141.78,8650.1,2289.94,1694.99,5383.32,11924.66,16359.7,14559.78,4320.8,2231.68,20061.21,1202.82,49570.87,125428,62371.58,3974.28,4188.16,21183.6,10184.8,65243.5,59106.4,12266.06,7341.4,99.49,44.22,279.14,25.53,12752.51,2080.44
07/09/21,3524.09,5069.44,27344.54,52386.19,15689.8,35071.95,47563.45,6039.84,1347.14,3217.95,27940.42,1552.09,,,7121.88,22909.3,732.15,3436.43,4183.51,6529.42,15687.93,8236.27,8776.6,2319.53,1691.92,5443.41,11989.81,16633.3,14701.92,4369.6,2280,20257.95,1214.79,49768.35,,,4007.26,4247.83,,,66385.57,60221.84,12234.85,7273.3,98.59,44.06,275.47,25.37,12690.35,2070.66
07/12/21,3547.84,5132.71,27515.24,52372.69,15692.6,35198.9,47447.08,6078.57,1296.3,3246.47,28569.02,1549.84,1757.7,7022.68,7125.42,22895.9,738.44,3439.47,4210.14,6559.25,15790.51,8193.15,8816.7,2337.73,1711.37,5487.47,12081.62,16673.1,14733.24,4384.6,2281.82,20233.08,1214.29,49789.12,127594,64215.26,4032.35,4243.21,21528.51,10233.7,67293.33,61080.8,12231.38,7333.5,99.17,45.46,279.06,25.52,12763.4,2082.01
13/07/21,3566.52,5142.1,27963.41,52769.73,15812.35,35673.4,47480.49,6012.03,1297.54,3271.38,28718.24,1570.99,1755.18,7046.47,7124.72,22926.8,742.86,3432.52,4211.77,6558.47,15789.64,8153.71,8694.8,2349.19,1712.11,5528.07,12071.05,16575.8,14677.65,4369.2,2238.86,20270.65,1217.9,49274.97,128168,64374.74,4013.18,4198.73,21623.25,10431.99,67088.27,60943.22,12210.65,7332.1,98.39,45.14,279.52,25.33,12784.94,2085.2
14/07/21,3528.5,5083.08,27787.46,52904.05,15853.95,35668.25,47491.47,5979.22,1279.91,3264.81,28608.49,1569.7,1750.58,7079.5,7091.19,22750,744.95,3439.36,4189.77,6558.38,15788.98,8117.06,8658.3,2356.34,1709.84,5549.11,12043.35,16543.8,14644.95,4374.3,2202.36,20147.24,1209.62,49435.88,128407,63959.3,3976.59,4158.36,21613.48,10602.41,67897.6,61753.54,12169.45,7354.7,98.78,45.38,279.82,25.27,12719.68,2074.93
15/07/21,3564.59,5151.46,27996.27,53158.85,15924.2,35907.65,47628.26,6046.75,1293.92,3286.22,28279.09,1572.01,1733.08,7068.98,7012.02,22501.3,739.42,3412.7,4149.53,6493.36,15629.66,8078.63,8527,2344.49,1694.31,5515.47,11976.79,16499.1,14543.13,4360,2190.29,20183.72,1213.2,50274.85,127468,63484.55,3934.52,4153.03,21480.82,10561.28,67538.61,61439.11,12140.26,7335.9,98.31,45.88,275.15,24.99,12671.16,2067.63
16/07/21,3539.3,5094.77,28004.68,53140.06,15923.4,35751.8,47834.33,6072.51,1299.31,3276.91,28003.08,1574.37,,,7008.09,22467,736.52,3394.53,4155.08,6460.08,15540.31,8050.55,8506.2,2338.8,1696.92,5510.55,12026.5,16364.7,14427.24,4327.2,2163.24,19985.54,1202.43,50148.13,125960,63090.8,3932.05,,21193.95,,66529.53,60437.58,12166.09,7348.1,98.19,46.19,277.72,24.91,12673.15,2068.6
19/07/21,3539.12,5113.49,27489.78,52553.4,15752.4,35079.2,47873.26,6017.39,1243.51,3244.04,27652.74,1556.01,1681.67,,6844.39,21940.9,721.09,3322.42,4085.34,6295.97,15133.2,7793.14,8301.7,2287.47,1684.44,5398.14,11862.08,16052.7,14274.98,4258.5,2130.68,19726.45,1187.59,49096.47,124395,62133.15,3808.63,4232.33,20915.41,,64804.74,58795.32,12155.36,7286,97.68,44.97,282.74,24.69,12652.09,2065.58
20/07/21,3536.79,5108.99,27259.25,52198.51,15632.1,34415.45,,,1273.29,3232.7,27388.16,1538.86,1705.35,,6881.13,22119.5,722.03,3365.84,4119.12,6346.85,15216.27,7874.78,8358,2303.54,1680.66,5475.58,11945.68,16321.9,14498.88,4323.1,2194.3,19942.71,1199.32,49256.97,125401,63391.65,3808.63,4292.01,21104.46,,65724.68,59668.22,12147.28,7252.2,97.61,43.84,286.48,24.52,12650.84,2064.44
21/07/21,3562.66,5144.04,27224.58,,,,,6029.98,1270.79,3215.91,27548,1540.88,1731.72,,6998.28,22542,733.74,3404.28,4200.05,6464.48,15422.5,8047.7,8567,2334.37,1708.1,5546.64,12021.58,16503.5,14631.95,4358.7,2234.04,20110.05,1207.89,50035.17,125929,65832.21,3858,4274.26,21220.54,,66558.46,60502.39,,7308.7,98.42,44.42,290.13,24.76,12709.14,2073.67
22/07/21,3574.73,5151.75,27723.84,52837.21,15824.05,34677.3,,6137.55,1293.67,3250.21,,1552.36,1732.8,,6968.3,22677.3,739.03,3414.68,4218.7,6481.59,15514.54,8166.5,8621.8,2352.35,1722.94,5583.72,11977,16455.9,14684.6,4367.5,2199.48,20097.52,1207.95,50240.51,126147,65675.1,3872.98,4288.05,21259.34,,67404.27,61309.13,,7386.4,99.88,45.81,289.24,24.93,12720.84,2075.6
23/07/21,3550.4,5089.23,27321.98,52975.8,15856.05,35034.4,47793.07,6101.69,1268.83,3254.42,,1545.1,,,7027.58,22883.4,749.42,3448.92,4230.56,6568.82,15669.29,8250.54,8717.2,2384.69,1726.97,5661.2,12130.83,16552.4,14836.99,4411.8,2209.65,20188.43,1214.11,50268.45,125053,64841.23,3881.11,4187.49,21095.86,,68063.7,61932.98,12217.21,7394.4,99.12,45.65,293.48,24.71,12736.32,2078.56
26/07/21,3467.44,4925.3,26192.32,52852.27,15824.45,34949.7,47672.68,6106.39,1272.71,3224.95,27833.29,,1744.28,7169.03,7025.43,22933.2,745.1,3504.06,4237.31,6578.6,15618.98,8272.74,8775.2,2387.66,1715.37,5679.27,12049.63,16565.3,14840.71,4422.3,2216.92,20164.96,1211.01,50897.79,126004,65530.88,3891.32,4146.71,21322.37,10697.32,68051.05,61946.37,12183.41,7394.3,99.14,46.22,292.71,24.62,12673.23,2068.5
27/07/21,3381.18,4751.31,25086.43,52578.76,15746.45,34797.45,47686.99,6097.05,1276.93,3232.53,27970.22,1537.63,1734.33,7170.96,6996.08,22877,737.24,3485.96,4210.56,6531.92,15519.13,8289.79,8699.2,2375.97,1707.1,5625.49,12021.09,16521,14660.58,4401.5,2191.83,20173.35,1211.98,50910.53,124612,65688.31,3862.3,4147.04,21062.49,10763.26,67340.72,61208.33,12207.51,7431.4,100.71,47.51,292.1,24.79,12590.31,2054.72
28/07/21,3361.59,4760.48,25473.88,52443.71,15709.4,34532.9,47318.03,6088.52,1277.07,3236.86,27581.66,,1755.03,7243.78,7016.63,23006.5,747.66,3502.23,4234.06,6609.31,15570.36,8349.84,8733.7,2381.89,1730.92,5610.48,12073.23,16573.6,14762.58,4400.6,2224.96,20230.4,1213.79,51344.11,126286,66553.45,3843.23,4172.18,21396.35,10769.22,68525.54,62368.63,12236.92,7379.3,99.3,46.72,289.53,24.56,12595.32,2055.45
29/07/21,3411.72,4850.27,26315.32,52653.07,15778.45,34691.5,47312.33,6120.73,1293.6,3242.65,27782.42,1537.78,1763.28,7318.18,7078.42,23050.5,758.08,3522.16,4219.24,6633.77,15640.47,8385.72,8786.3,2384.19,1722.69,5655.16,12086.74,16697.1,14778.26,4419.1,2240.03,20311.78,1218.49,51634.6,125675,67315.58,3856.03,4253.91,21276.59,10742.23,69565.23,63394.89,12304.15,7417.4,99.45,47.49,291.02,24.52,12728.85,2076.47
30/07/21,3397.36,4811.17,25961.03,52586.84,15763.05,34584.35,47055.29,6070.04,1310.05,3202.32,27283.59,1521.92,,,7032.3,22948.8,754.31,3480.82,4200.47,6612.76,15544.39,8324.65,8675.7,2369.89,1735,5626.26,12116.82,16602.3,14672.68,4395.3,2226.25,20287.8,1216.51,50868.32,121801,66005.29,3811.18,4252.04,20526.62,,68970.78,62852.28,,7392.6,99.65,47.63,288.91,24.52,12594.52,2055.15
08/02/21,3464.29,4933.74,26235.8,52950.63,15885.15,34710,47453.25,6096.54,1314.22,3223.04,27781.02,1525.11,1783.77,7404.33,7081.72,23208.7,758.22,3508.54,4227.28,6675.9,15568.73,8354.31,8758.7,2381.66,1740.8,5645.91,12171.02,16576.2,14681.07,4387.2,2215.5,,,50869.48,122516,65939.58,3812.32,4211.7,20620.07,10821.88,68822.75,62704,12433.94,7491.4,101.66,47.81,294.35,25.03,12702.97,2072.23
08/03/21,3447.99,4934.46,26194.82,53823.36,16130.75,35207.45,47758.32,6130.57,1332.44,3237.14,27641.83,1540.51,1759.16,7433.38,7105.72,23289.7,760.08,3509.7,4235.64,6723.81,15555.08,8337.35,8772.8,2380.14,1744.88,5664.42,12163.22,16713.5,14761.3,4423.1,2223.58,20365.85,1222.7,51633.91,123577,65873.55,3811.68,4207.03,20894.53,10726.33,68705.73,62543.44,12446.11,7474.5,101.45,47.16,294.31,24.8,12700.5,2071.8
08/04/21,3477.22,4978.85,26426.55,54369.77,16258.8,36028.05,47789.88,6159.03,1334.74,3280.38,27584.08,1545.86,1758.71,7405.09,7123.86,23347.7,766.24,3536.82,4266.96,6746.23,15692.13,8388.59,8792.9,2393.1,1783.97,5693.54,12178.74,16594.5,14780.53,4402.7,2196.32,20329.73,1221.3,51195.43,121801,65088.13,3829.81,4211.48,20624.8,10718.89,68898.04,62750.03,12425.97,7503.2,102.23,48.14,292.28,24.84,12797.29,2086.87
08/05/21,3466.55,4948.67,26204.69,54492.84,16294.6,35834.75,47640.88,6205.42,1345.55,3276.13,27728.12,1527.66,1754.03,7419.27,7120.43,23506.1,768.23,3543.52,4293.22,6781.19,15744.67,8443.12,8836.5,2393.68,1813.95,5689.58,12199.82,16695.5,14895.12,4429.1,2236.01,20375.48,1223.68,51134.93,121633,66136.5,3771.76,4240.54,20548.72,10723.18,68371.23,62199.85,12467.81,7511.1,103.41,47.32,293.79,24.89,12753.76,2080.05
08/06/21,3458.23,4921.56,26179.4,54277.72,16238.2,35809.25,47489.95,6203.43,1341.45,3270.36,27820.04,1521.72,,,7122.95,23456.2,767.82,3572.09,4302.82,6816.96,15761.45,8497.15,8879,2380.46,1787.95,5698.41,12176.3,16748.1,14835.76,4436.5,2247.76,20475.42,1231.5,51113.85,122810,65860.91,3766.84,4282.48,20732.93,,68673.95,62509.23,12528.57,7538.4,103.75,46.39,297.93,25.12,12770,2081.97
08/09/21,3494.63,4985.56,26283.4,54402.85,16258.25,36028.95,47123.62,6127.46,1359.86,3260.42,,1540.19,1743.08,7572.82,7132.3,23453.4,771.8,3577.09,4316.41,6813.18,15745.41,8492.9,8865.9,2384.76,1807.38,5684.56,12310.75,16727,14860.18,4432.4,2234.81,20437.42,1230.1,50900.46,123019,66096.38,3784.77,4243.71,20734.54,10800.39,,,12497.3,7538.4,104.94,46.03,296.87,25.36,12700.83,2071.21
08/10/21,3529.93,5043.15,26605.62,54554.66,16280.1,36034.1,47135.48,6088.41,1362.43,3243.19,27888.15,1542.62,1760.11,7558.73,7161.04,23572.1,775.12,3601.87,4329.13,6820.21,15770.71,8690.08,8899,2393.74,1804.71,5700.04,12361.69,16792.8,14788.09,4436.8,2239.36,20495.74,1233.37,51114.16,122202,68023.11,3805.32,4345.42,20662.84,10853.83,69602.04,63541.21,,7562.6,106.56,46.09,295.13,25.58,12764.23,2080.93
08/11/21,3532.62,5015.34,26660.16,54525.93,16282.25,35806.4,47377.38,,1357.79,3220.62,28070.51,1532.71,1756.77,7594.35,7220.14,23756.8,775.84,3631.93,4339.95,6857.99,15826.09,8791.72,8975.8,2401.49,1803.08,5712.83,12387.9,16875.4,14765.14,4447.7,2250.34,20554.01,1235.57,51311.6,122056,69475.19,3840.38,4370.9,20637.25,10884.5,69617.16,63488.73,12566.88,7584.3,108.17,46.76,293.25,25.77,12748.07,2078.45
08/12/21,3524.74,4973.35,26517.82,54843.98,16364.4,35937.05,47270.76,6139.65,1353.05,3208.38,28015.02,,1770.78,,7193.23,23746.8,775.24,3634.91,4349.07,6882.47,15937.51,8779.64,8979.4,2405.53,1804.48,5712.25,12429.17,16871.1,14816.26,4460.8,2244.07,20520.6,1233.55,51049.69,120701,69492.58,3889.24,4374.75,20446.74,,69401.95,63276.98,12526.04,7588.2,105.88,47.18,290.64,25.76,12681.81,2068.33
